text,label,lang,scam_type,text_normalized,source
Apka UBL ka acc suspicious activity ki waja se block ho gaya ha. Abhi call kren 0326022960 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka ubl ka account suspicious activity ki waja se block ho gaya hai. Abhi call karein 0326022960 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Your UBL OTP for online transaction is 87460017. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your ubl otp for online transaction is 87460017. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hn. Trx ID: 88597868.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 10000 pkr transfer kar diye hain. Trx id: 88597868.,zenodo_21810885
FBR ki taraf se apka MCB account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka mcb account freeze kar diya gaya hai. Unblock karwane k liye abhi otp rabta karein.,zenodo_21810885
"Your Easypaisa OTP for online transaction is 65529819. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your easypaisa otp for online transaction is 65529819. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Your UBL OTP for online transaction is 99696008. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your ubl otp for online transaction is 99696008. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
FBR ki taraf se apka Allied Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP call karein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka allied bank account freeze kar diya gaya hai. Unblock karwane k liye abhi otp call karein.,zenodo_21810885
Salary of 350 PKR has been credited to your MCB acount. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 350 pkr has been credited to your mcb account. Thank you.,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 82719077.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 100000 pkr transfer kar diye hain. Trx id: 82719077.,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 2500 PKR ka inaam nikla ha. Taseeq k liye 0364141938 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka ehsaas program ki taraf se 2500 pkr ka inaam nikla hai. Taseeq k liye 0364141938 par details send karein.",zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 62396922.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye hain. Trx id: 62396922.,zenodo_21810885
Aap k HBL account se 12500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k hbl account se 12500 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0360249209 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka jeeto pakistan ki taraf se 350 pkr ka inaam nikla hai. Taseeq k liye 0360249209 par details send karein.",zenodo_21810885
Aap ka MCB debit card ATM par use hua hai. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,Aap ka mcb debit card atm par use hua hai. Amount: 2500 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
"Your HBL OTP for online transaction is 29473773. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your hbl otp for online transaction is 29473773. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 10000 PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,Traffic police: apki gari ka e- challan generate ho gaya hai. Amount 10000 pkr. Akhri tareekh se pehle psca app k zariye pay karein.,zenodo_21810885
Aap k MCB acc se 12500 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k mcb account se 12500 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Apka JazzCash ka account verification na hone ki waja se block ho gaya hai. Abhi rabta krein 0381737561 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka jazzcash ka account verification na hone ki waja se block ho gaya hai. Abhi rabta karein 0381737561 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
FBR ki taraf se apka Allied Bank acc freeze kr dia gya ha. Unblock krwane k lie abhi OTP details send krain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka allied bank account freeze kar diya gaya hai. Unblock karwane k liye abhi otp details send karein.,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 59855907.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 10000 pkr transfer kar diye hain. Trx id: 59855907.,zenodo_21810885
Salary of 1 Lakh PKR has been credited to your Easypaisa account. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 100000 pkr has been credited to your easypaisa account. Thank you.,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 19544434.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 2500 pkr transfer kar diye hain. Trx id: 19544434.,zenodo_21810885
Apka MCB ka account KYC update na hone ki waja se block ho gaya hai. Abhi OTP bataen 0312954958 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka mcb ka account kyc update na hone ki waja se block ho gaya hai. Abhi otp bataen 0312954958 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Apka State Bank ka acount verification na hone ki waja se block ho gaya ha. Abhi sms karin 0391538432 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka state bank ka account verification na hone ki waja se block ho gaya hai. Abhi sms karein 0391538432 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0360376337 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka benazir income support ki taraf se 12500 pkr ka inaam nikla hai. Taseeq k liye 0360376337 par details send karein.",zenodo_21810885
"Aap ka State Bank debit card ATM par use hua hai. Amount: 50,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.",0,roman_urdu,Bank ATM Transaction Alert,Aap ka state bank debit card atm par use hua hai. Amount: 50000 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
"Your HBL OTP for online transaction is 70845784. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your hbl otp for online transaction is 70845784. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye han. Trx ID: 82145008.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 12500 pkr transfer kar diye han. Trx id: 82145008.,zenodo_21810885
"Dear Consumer, apka is mahine ka Sui Gas ka bill 50,000 PKR h. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka sui gas ka bill 50000 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0346424790 par OTP bataen.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka bisp ki taraf se 350 pkr ka inaam nikla hai. Taseeq k liye 0346424790 par otp bataen.",zenodo_21810885
"Your JazzCash OTP for online transaction is 21846997. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your jazzcash otp for online transaction is 21846997. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Apka HBL account hack hone ka khatra hai. Apna password change krne k lie abhi is number par OTP bataen.,1,roman_urdu,Phishing - Account Hack Warning,Apka hbl account hack hone ka khatra hai. Apna password change karne k liye abhi is number par otp bataen.,zenodo_21810885
"Dear Customer, Apke NayaPay acount me 1 Lakh PKR deposit hue han. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,"Dear customer, apke nayapay account me 100000 pkr deposit hue han. Available balance: 100000 pkr.",zenodo_21810885
FBR ki taraf se apka State Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP sms karin.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka state bank account freeze kar diya gaya hai. Unblock karwane k liye abhi otp sms karein.,zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 50,000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka iesco ka bill 50000 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
Mubarak ho! Inaam Ghar main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,Mubarak ho! Inaam ghar main apka 350 ka inam lga hai. Apna inam hasil karne k liye apna ubl pin is number par send karein.,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,Mubarak ho! Ehsaas program main apka 2500 ka inam lga hai. Apna inam hasil karne k liye apna easypaisa pin is number par send karein.,zenodo_21810885
FBR ki taraf se apka Meezan Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,Fbr ki taraf se apka meezan bank account freeze kar diya gaya hai. Unblock karwane k liye abhi otp rabta karein.,zenodo_21810885
Aap k UBL acount se 2500 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k ubl account se 2500 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 72367361.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye hain. Trx id: 72367361.,zenodo_21810885
Apka SadaPay ka acc KYC update na hone ki waja se block ho gaya ha. Abhi call karin 0380909208 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka sadapay ka account kyc update na hone ki waja se block ho gaya hai. Abhi call karein 0380909208 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
PTCL Alert: Apka pichla bill clear ho chuka hai. Current balance is 0 PKR.,0,roman_urdu,Utility Bill Cleared Notification,Ptcl alert: apka pichla bill clear ho chuka hai. Current balance is 0 pkr.,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye han. Trx ID: 31631143.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 100000 pkr transfer kar diye han. Trx id: 31631143.,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 350 PKR ka inaam nikla h. Taseeq k liye 0358572400 par call krn.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka bisp ki taraf se 350 pkr ka inaam nikla hai. Taseeq k liye 0358572400 par call karein.",zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 350 PKR ka inaam nikla h. Taseeq k liye 0359044057 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,"Moaziz sarif, apka benazir income support ki taraf se 350 pkr ka inaam nikla hai. Taseeq k liye 0359044057 par sms karein.",zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye han. Trx ID: 91109146.,0,roman_urdu,Mobile Wallet Transfer Confirmation,Easypaisa: aap ne successfully 350 pkr transfer kar diye han. Trx id: 91109146.,zenodo_21810885
Salary of 12500 PKR has been credited to your HBL acount. Thank you.,0,roman_urdu,Salary Credit Notification,Salary of 12500 pkr has been credited to your hbl account. Thank you.,zenodo_21810885
Apka SadaPay ka acount verification na hone ki waja se block ho gaya ha. Abhi rabta krein 0314466970 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,Apka sadapay ka account verification na hone ki waja se block ho gaya hai. Abhi rabta karein 0314466970 par warna account hamesha k liye band ho jaye ga.,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 2500 PKR. Akhri tareekh se pehle PSCA app k zariye pay kren.,0,roman_urdu,Traffic Challan Notification,Traffic police: apki gari ka e- challan generate ho gaya hai. Amount 2500 pkr. Akhri tareekh se pehle psca app k zariye pay karein.,zenodo_21810885
"Your JazzCash OTP for online transaction is 62039134. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your jazzcash otp for online transaction is 62039134. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Your Allied Bank OTP for online transaction is 96321500. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your allied bank otp for online transaction is 96321500. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Your State Bank OTP for online transaction is 41930063. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your state bank otp for online transaction is 41930063. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0364220705 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,"Moaziz sarif, apka bisp ki taraf se 12500 pkr ka inaam nikla hai. Taseeq k liye 0364220705 par rabta karein.",zenodo_21810885
"Aap k Meezan Bank account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,Aap k meezan bank account se 50000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
Aap k HBL account se 10000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k hbl account se 10000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 10000 PKR h. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka iesco ka bill 10000 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
"Your HBL OTP for online transaction is 79906449. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,"Your hbl otp for online transaction is 79906449. Do not share this otp with anyone, not even bank staff.",zenodo_21810885
Aap k MCB account se 1 Lakh PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,Aap k mcb account se 100000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
"Aap ka Allied Bank debit card ATM par use hua h. Amount: 75,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call krn.",0,roman_urdu,Bank ATM Transaction Alert,Aap ka allied bank debit card atm par use hua hai. Amount: 75000 pkr. Agar yeh aap ne nahi kiya toh helpline par call karein.,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 12500 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,"Dear consumer, apka is mahine ka wasa ka bill 12500 pkr hai. Due date guzarne se pehle ada karein.",zenodo_21810885
"Aap k SadaPay account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,Aap k sadapay account se 50000 pkr ki deduction hui hai tax ki madd mein.,zenodo_21810885
